trade_date,stock_id,stock_name,industry,sub_industry,industry_source,sector_strength_mode,stock_return_5d,stock_return_20d,market_return_5d,market_return_20d,sector_return_5d,sector_return_20d,relative_strength_5d,relative_strength_20d,sector_strength_score,sector_strength_rank,sector_strength_warning
2026-07-06,00678,群益那斯達克生技,ETF,科技主題 ETF,rule_based_etf_mapping,industry_relative,-0.44857881136950906,-0.3944381384790012,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.4521576442485432,-0.3822140103829983,29.0,1304,
2026-07-06,00680L,元大美債20正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.033379694019471495,0.00870827285921627,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.03695852689850567,0.020932400955219203,54.0,630,
2026-07-06,00681R,元大美債20反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.01742497579864466,-0.0033191085822664723,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.013846142919610484,0.00890501951373646,64.0,698,
2026-07-06,00682U,期元大美元指數,ETF,期貨商品 ETF,rule_based_etf_mapping,industry_relative,-0.003833253473886078,0.019617459538989523,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.007412086352920253,0.03184158763499245,60.0,539,
2026-07-06,00683L,期元大美元指正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.006759801712483249,0.03183520599250933,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.010338634591517425,0.04405933408851226,60.0,458,
2026-07-06,00684R,期元大美元指反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.4190283400809718,0.3772102161100197,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.41544950720193763,0.38943434420602263,78.0,32,
2026-07-06,00685L,群益臺灣加權正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.039397268874588054,0.014420686225758317,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.04297610175362223,0.02664481432176125,54.0,587,
2026-07-06,00686R,群益臺灣加權反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.02020202020202022,-0.02020202020202022,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.023780853081054397,-0.007977892106017289,36.0,816,
2026-07-06,00688L,國泰20年美債正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.036262203626220346,0.002902757619738905,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.03984103650525452,0.015126885715741837,54.0,657,
2026-07-06,00689R,國泰20年美債反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.01803885291396856,0.0009095043201456932,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.014460020034934386,0.013133632416148625,64.0,667,
2026-07-06,00690,兆豐藍籌30,ETF,台股 ETF,rule_based_etf_mapping,industry_relative,0.00545785324439052,0.019680196801968197,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.0018790203653563453,0.031904324897971126,64.0,538,
2026-07-06,00691R,兆豐藍籌30反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,,,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,,,50.0,1353,
2026-07-06,00692,富邦公司治理,ETF,台股 ETF,rule_based_etf_mapping,industry_relative,0.010804970286331761,0.004294149221685473,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.007226137407297586,0.016518277317688405,64.0,650,
