trade_date,stock_id,stock_name,avg_volume_20d,avg_turnover_20d,latest_volume,latest_turnover,turnover_ratio_20d,liquidity_score,slippage_risk_score,liquidity_warning
2026-06-30,2836A,高雄銀甲特,29656.4,725520.05,32000.0,789650.0,1.0883916991680656,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2838,聯邦銀,2599319.7,57075731.9,1698667.0,38021436.0,0.6661576599072924,75.0,80.0,
2026-06-30,2838A,聯邦銀甲特,99768.0,5411747.45,127122.0,6896424.0,1.2743432807456674,50.0,50.0,
2026-06-30,2845,遠東銀,22126979.6,284977563.5,14250692.0,185516971.0,0.6509879890947976,92.0,90.0,
2026-06-30,2849,安泰銀,189549.25,2693192.15,69707.0,1014145.0,0.37655872418906317,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2850,新產,732562.1,105357325.45,250539.0,35465533.0,0.3366214247421369,92.0,90.0,
2026-06-30,2851,中再保,3458834.9,129579746.3,3884600.0,138272342.0,1.0670829813161935,92.0,90.0,
2026-06-30,2852,第一保,847354.45,23054327.2,359636.0,9503785.0,0.41223432449592373,60.0,65.0,
2026-06-30,2855,統一證,17981822.05,954738073.65,5933390.0,297934088.0,0.31205845479796007,92.0,90.0,
2026-06-30,2867,三商壽,20623801.8,171595958.75,12407132.0,104162978.0,0.607024656983654,92.0,90.0,
2026-06-30,2880,華南金,46135458.5,1679336970.5,17104220.0,647209679.0,0.38539595707662055,92.0,90.0,
2026-06-30,2881,富邦金,51932630.1,6435027719.7,68826816.0,8969497201.0,1.393855254662082,92.0,90.0,
2026-06-30,2881A,富邦特,88608.4,5635760.0,239158.0,15236388.0,2.7035196672675914,50.0,50.0,
2026-06-30,2881B,富邦金乙特,75942.65,4754803.7,219873.0,13791664.0,2.9005748439204755,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2881C,富邦金丙特,110797.05,5646775.6,92349.0,4768973.0,0.8445479930174665,50.0,50.0,
2026-06-30,2882,國泰金,49846046.5,5089314038.5,103774696.0,10065559719.0,1.9777831831274997,92.0,90.0,
2026-06-30,2882A,國泰特,258507.2,15941754.3,305677.0,18274961.0,1.1463582147919567,50.0,50.0,
2026-06-30,2882B,國泰金乙特,172204.65,10456549.1,90513.0,5338299.0,0.5105220612410265,50.0,50.0,
2026-06-30,2883,凱基金,164727664.1,4616295480.4,151075312.0,4281075213.0,0.9273832732711137,92.0,90.0,
2026-06-30,2883B,凱基金乙特,1280176.9,10470225.15,3153903.0,25181365.0,2.405045224839315,50.0,50.0,
2026-06-30,2884,玉山金,65365645.2,2248473590.4,68370568.0,2363480865.0,1.0511490439963496,92.0,90.0,
2026-06-30,2885,元大金,34000555.6,2207671905.2,32959615.0,2156457611.0,0.9768016732561716,92.0,90.0,
2026-06-30,2886,兆豐金,45106320.8,1993789077.45,71710055.0,3339510610.0,1.6749568185372647,92.0,90.0,
2026-06-30,2887,台新新光金,122172059.9,3616354280.25,79205481.0,2635208431.0,0.7286919993960954,92.0,90.0,
2026-06-30,2887E,台新新光戊特一,253479.8,12820611.75,260723.0,13285013.0,1.0362230179850818,50.0,50.0,
2026-06-30,2887F,台新新光戊特二,57728.05,2720754.15,72842.0,3455561.0,1.2700746960176466,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2887G,台新新光庚特一,109988.25,4736262.1,160829.0,6994704.0,1.4768405658968917,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2887H,台新新光庚特二,219869.0,9137216.9,211034.0,8760265.0,0.9587454359324664,50.0,50.0,
2026-06-30,2887I,台新新光辛特,6333317.55,59833797.35,12920864.0,122797148.0,2.052304106351358,75.0,80.0,
2026-06-30,2887Z1,台新新光己特,88048.2,1571270.25,199821.0,3651428.0,2.323870129915589,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2889,國票金,7536766.55,113087257.75,4702202.0,69648993.0,0.6158871864589006,92.0,90.0,
2026-06-30,2890,永豐金,64749424.8,2350759916.7,69890542.0,2794419437.0,1.1887302557561088,92.0,90.0,
2026-06-30,2891,中信金,57250089.35,3942087727.4,48564978.0,3442990981.0,0.8733927855204838,92.0,90.0,
2026-06-30,2891B,中信金乙特,8785.9,564338.2,3120.0,200189.0,0.3547323218594807,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2891C,中信金丙特,52731.1,3302336.8,17466.0,1095686.0,0.33179111228146085,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2892,第一金,58347196.05,1806614673.9,53949829.0,1767330340.0,0.9782552779695984,92.0,90.0,
2026-06-30,2897,王道銀行,6341091.25,65919964.9,2292999.0,23943720.0,0.3632241011706,75.0,80.0,
2026-06-30,2897B,王道銀乙特,113733.7,1343080.25,15618.0,185547.0,0.13815034507431703,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2901,欣欣,27797.1,654193.25,10028.0,237297.0,0.3627322660391253,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2903,遠百,4087136.55,95349656.5,7778604.0,179523256.0,1.8827887020232736,75.0,80.0,
2026-06-30,2904,匯僑,57534.15,810161.8,44408.0,629345.0,0.7768139648154232,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2905,三商,936502.1,13853639.2,517479.0,7622156.0,0.5501916059716642,50.0,50.0,
2026-06-30,2906,高林,820165.3,12036391.3,5818533.0,89543941.0,7.439434193203739,50.0,50.0,
2026-06-30,2908,特力,251643.75,5358069.3,113462.0,2415525.0,0.4508200369860838,50.0,50.0,
2026-06-30,2910,統領,13990.9,315389.15,10046.0,228958.0,0.7259539524425618,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2911,麗嬰房,454609.25,3671874.4,356330.0,2549631.0,0.6943677049519995,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2912,統一超,5176976.9,1194979591.85,2042763.0,455549999.0,0.3812198987388088,92.0,90.0,
2026-06-30,2913,農林,3838311.5,42928493.6,1344597.0,14605034.0,0.34021771497707526,60.0,65.0,
2026-06-30,2915,潤泰全,4827907.6,247678481.6,2083692.0,107579518.0,0.4343514919222599,92.0,90.0,
2026-06-30,2923,鼎固-KY,126441.75,3084853.0,125921.0,3300859.0,1.0700214888683512,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2929,淘帝-KY,315168.65,1863959.1,184317.0,1043495.0,0.5598271979251047,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2939,永邑-KY,25353.75,523439.55,16003.0,305360.0,0.5833720436294888,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,2945,三商家購,30481.85,1292038.3,26661.0,1126446.0,0.8718363844167777,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3002,歐格,1145039.4,24345582.25,297734.0,6373352.0,0.2617867970686961,60.0,65.0,
2026-06-30,3003,健和興,2053785.55,135922853.5,587059.0,38832540.0,0.28569544414398274,92.0,90.0,
2026-06-30,3004,豐達科,668975.65,87555709.8,430002.0,56921281.0,0.6501150082618599,75.0,80.0,
2026-06-30,3005,神基,5540362.75,577137866.25,6853115.0,691294476.0,1.197797816476229,92.0,90.0,
2026-06-30,3006,晶豪科,15842160.6,3817560235.9,8155426.0,1819487598.0,0.47661005604828416,92.0,90.0,
2026-06-30,3008,大立光,3251206.25,14459407176.25,4145819.0,17903833560.0,1.2382135271359929,92.0,90.0,
2026-06-30,3010,華立,1764922.6,229679508.2,2445290.0,315671567.0,1.3744002217434217,92.0,90.0,
2026-06-30,3011,今皓,1816546.1,26587263.5,1280602.0,19018342.0,0.7153177685999915,60.0,65.0,
2026-06-30,3013,晟銘電,4663122.5,570348135.75,1053736.0,112441070.0,0.19714462615388675,92.0,90.0,
2026-06-30,3014,聯陽,3468380.45,540975330.05,1856959.0,295547021.0,0.5463225485211755,92.0,90.0,
2026-06-30,3015,全漢,4128370.1,259744379.85,1473918.0,91087432.0,0.35068105054901344,92.0,90.0,
2026-06-30,3016,嘉晶,10307151.4,1293196863.0,12505354.0,1664043927.0,1.2867676798563346,92.0,90.0,
2026-06-30,3017,奇鋐,4376228.7,10933115173.4,4835330.0,11993921150.0,1.097026872924646,92.0,90.0,
2026-06-30,3018,隆銘綠能,39408.15,450117.2,6969.0,83490.0,0.18548502478909937,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3019,亞光,11207544.25,1741720629.85,3076620.0,434382289.0,0.24939837167652415,92.0,90.0,
2026-06-30,3021,鴻名,1095067.25,36237466.1,527654.0,15713158.0,0.43361635597363135,60.0,65.0,
2026-06-30,3022,威強電,2725306.75,227618095.7,1190133.0,98703148.0,0.433634890479404,92.0,90.0,
2026-06-30,3023,信邦,2173724.95,703223194.1,4172491.0,1423777783.0,2.0246456529668095,92.0,90.0,
2026-06-30,3024,憶聲,1734170.3,22247234.55,839493.0,10162186.0,0.45678423433531873,60.0,65.0,
2026-06-30,3025,星通,707569.25,50194058.45,184075.0,12556819.0,0.2501654456275591,75.0,80.0,
2026-06-30,3026,禾伸堂,3666402.45,2901299967.85,1775623.0,1480621268.0,0.5103302948358043,92.0,90.0,
2026-06-30,3027,盛達,1349585.75,30149457.4,311522.0,6286261.0,0.20850328802268928,60.0,65.0,
2026-06-30,3028,增你強,3819627.55,303070941.2,5116571.0,426985675.0,1.40886379046887,92.0,90.0,
2026-06-30,3029,零壹,2191837.05,235209966.5,873026.0,86781120.0,0.36895171276681427,92.0,90.0,
2026-06-30,3030,德律,2778730.15,958794398.9,2204091.0,726802785.0,0.7580382048892255,92.0,90.0,
2026-06-30,3031,佰鴻,2399883.8,74121083.15,9149777.0,302199216.0,4.0771019952371,75.0,80.0,
2026-06-30,3032,偉訓,1265885.5,109148745.9,378028.0,29637383.0,0.2715320524814202,92.0,90.0,
2026-06-30,3033,威健,10312470.85,518075033.5,2581764.0,127556251.0,0.24621192443545922,92.0,90.0,
2026-06-30,3034,聯詠,6779721.3,3520528272.8,7467221.0,3983183048.0,1.1314162930530975,92.0,90.0,
2026-06-30,3035,智原,11136007.8,2348586599.65,7115558.0,1516081704.0,0.6455294023332736,92.0,90.0,
2026-06-30,3036,文曄,14591467.7,3532725932.6,6678208.0,1423588805.0,0.40297176519217653,92.0,90.0,
2026-06-30,3037,欣興,26936299.55,26243738735.6,33861853.0,35592947330.0,1.3562453005873614,92.0,90.0,
2026-06-30,3038,全台,449079.55,10571151.4,94947.0,2085320.0,0.19726517207955227,50.0,50.0,
2026-06-30,3040,遠見,294498.1,11193396.9,59856.0,2266699.0,0.20250322759483316,50.0,50.0,
2026-06-30,3041,揚智,4080945.0,115840622.6,2695321.0,76140288.0,0.6572848651108684,92.0,90.0,
2026-06-30,3042,晶技,35701911.6,7789140681.1,13335895.0,2496580559.0,0.3205206660418704,92.0,90.0,
2026-06-30,3043,科風,471108.95,10959706.45,52523.0,1160782.0,0.10591360318779341,50.0,50.0,
2026-06-30,3044,健鼎,4325913.65,2251306335.8,4507173.0,2337864140.0,1.038447812642628,92.0,90.0,
2026-06-30,3045,台灣大,11923072.3,1403630261.45,20275506.0,2375012569.0,1.6920499893943064,92.0,90.0,
2026-06-30,3046,建碁,652750.1,38097890.1,190921.0,9667480.0,0.2537536849055061,60.0,65.0,
2026-06-30,3047,訊舟,2728282.85,44395533.75,1265851.0,19536889.0,0.4400642891245789,60.0,65.0,
2026-06-30,3048,益登,15297177.45,1103496931.05,3351951.0,210462061.0,0.19072283309364624,92.0,90.0,
2026-06-30,3049,精金,17396575.0,264694547.7,3463051.0,46694415.0,0.17640867711760577,92.0,90.0,
2026-06-30,3050,鈺德,1442560.3,19096515.95,971924.0,12144089.0,0.6359321790318512,50.0,50.0,
2026-06-30,3051,力特,3421068.4,98967076.9,906619.0,24512606.0,0.24768444989810545,75.0,80.0,
2026-06-30,3052,夆典,533950.65,5738884.65,188947.0,2014412.0,0.3510110627506688,50.0,50.0,
2026-06-30,3054,立萬利,320334.05,23575842.5,53974.0,3375875.0,0.14319212558363503,60.0,65.0,
2026-06-30,3055,蔚華科,2200603.25,210052578.85,1481273.0,171827668.0,0.8180221777838935,92.0,90.0,
2026-06-30,3056,富華新,2326239.7,34182235.3,680911.0,9845899.0,0.2880414026054054,60.0,65.0,
2026-06-30,3057,喬鼎,382713.05,8069712.25,80659.0,1552850.0,0.1924294140723543,50.0,50.0,
2026-06-30,3058,立德,1531109.85,14900822.95,593571.0,5459908.0,0.36641654077233365,50.0,50.0,
2026-06-30,3059,華晶科,14255188.25,704560677.7,7017645.0,347792269.0,0.49362997397945757,92.0,90.0,
2026-06-30,3060,銘異,9514251.2,344795424.9,5208396.0,194816703.0,0.5650211369727488,92.0,90.0,
2026-06-30,3062,建漢,5668451.25,154058701.95,2886356.0,72260473.0,0.46904505935310464,92.0,90.0,
2026-06-30,3090,日電貿,11786303.6,3269795537.9,927451.0,302317381.0,0.0924575795323768,92.0,90.0,
2026-06-30,3092,鴻碩,795404.0,24584651.7,529290.0,15801362.0,0.6427327990170387,60.0,65.0,
2026-06-30,3094,聯傑,5037060.25,201898335.3,6100751.0,246493171.0,1.2208776790246274,92.0,90.0,
2026-06-30,3130,一零四,48186.9,10707643.95,93471.0,20660753.0,1.9295330603517127,50.0,50.0,
2026-06-30,3135,凌航,3175038.8,675377695.2,1625252.0,292464029.0,0.43303773737063145,92.0,90.0,
2026-06-30,3138,耀登,804612.25,115424659.05,434605.0,51682664.0,0.4477610280625733,92.0,90.0,
2026-06-30,3149,正達,19198181.2,1799382892.6,26009336.0,2574405976.0,1.4307160452549033,92.0,90.0,
2026-06-30,3150,鈺寶-創,82735.3,1605241.15,39064.0,737971.0,0.45972594211156376,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3164,景岳,72833.25,1199646.25,29987.0,479488.0,0.39969115895623397,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3167,大量,1980718.75,1709551855.2,580900.0,479134894.0,0.2802692954545951,92.0,90.0,
2026-06-30,3168,眾福科,91975.25,4324926.8,37016.0,1572290.0,0.3635414130014871,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3189,景碩,23310195.5,17336479060.05,31315583.0,27362612179.0,1.5783257998479123,92.0,90.0,
2026-06-30,3209,全科,2373215.85,157252310.45,924063.0,54723596.0,0.3479986770521883,92.0,90.0,
2026-06-30,3229,晟鈦,676108.95,31188190.15,216253.0,9180602.0,0.29436148605756784,60.0,65.0,
2026-06-30,3231,緯創,68478341.7,11830677664.2,27371856.0,4341663067.0,0.36698346368932083,92.0,90.0,
2026-06-30,3257,虹冠電,1799635.05,120547924.95,1410645.0,93642148.0,0.7768043127979201,92.0,90.0,
2026-06-30,3266,昇陽,95863.3,1258193.3,31180.0,424681.0,0.33753239665161144,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3296,勝德,407956.85,11110047.35,99462.0,2897132.0,0.26076684542663087,50.0,50.0,
2026-06-30,3305,昇貿,4945267.3,723377134.25,2679561.0,371324118.0,0.513320231479241,92.0,90.0,
2026-06-30,3308,聯德,263199.2,5787929.15,69264.0,1482741.0,0.25617815311370906,50.0,50.0,
2026-06-30,3311,閎暉,1984817.4,78765719.75,353955.0,13215434.0,0.16778154306144077,75.0,80.0,
2026-06-30,3312,弘憶股,7722142.85,493588750.6,2926332.0,175835698.0,0.35623927365900543,92.0,90.0,
2026-06-30,3321,同泰,1371453.55,31507328.6,443614.0,10520175.0,0.3338961272648167,60.0,65.0,
2026-06-30,3338,泰碩,1932781.5,158167916.6,457190.0,32203306.0,0.2036020116610678,92.0,90.0,
2026-06-30,3346,麗清,2127909.15,51952497.1,4713335.0,123765201.0,2.382276269834968,75.0,80.0,
2026-06-30,3356,奇偶,1277457.5,76035246.5,2350173.0,145629699.0,1.9152919955352548,75.0,80.0,
2026-06-30,3376,新日興,9935176.8,2189287553.7,2772882.0,554250712.0,0.2531648759722267,92.0,90.0,
2026-06-30,3380,明泰,4165268.85,150261995.25,2281995.0,77478304.0,0.5156214242403386,92.0,90.0,
2026-06-30,3406,玉晶光,5011072.6,3560085096.7,2055382.0,1360812269.0,0.3822415004240761,92.0,90.0,
2026-06-30,3413,京鼎,2493943.0,791216098.3,8909551.0,2961390844.0,3.742834416997858,92.0,90.0,
2026-06-30,3416,融程電,367919.05,63942850.15,1040330.0,179183722.0,2.802247969548789,75.0,80.0,
2026-06-30,3419,譁裕,327650.4,4634120.1,121033.0,1675754.0,0.3616121213604283,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3432,台端,60899.65,1124972.75,42824.0,761756.0,0.6771328461067168,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3437,榮創,1608262.25,36442131.0,1276943.0,28004444.0,0.768463402977175,60.0,65.0,
2026-06-30,3443,創意,2326850.95,10816117936.25,2006814.0,9506629420.0,0.8789317457549833,92.0,90.0,
2026-06-30,3447,展達,453872.6,18242939.5,131802.0,4881312.0,0.2675726683191599,50.0,50.0,
2026-06-30,3450,聯鈞,13176354.0,7130770781.0,2361874.0,1253013749.0,0.17571925777486297,92.0,90.0,
2026-06-30,3481,群創,488527331.6,30723755272.6,522734749.0,36454633553.0,1.1865292256611255,92.0,90.0,
2026-06-30,3494,誠研,127534.5,1026236.05,125110.0,980188.0,0.9551291829983949,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3501,維熹,655664.95,27114345.7,1257056.0,50422848.0,1.8596372768087854,60.0,65.0,
2026-06-30,3504,揚明光,3585387.8,308933200.3,1033564.0,82876968.0,0.2682682467262163,92.0,90.0,
2026-06-30,3515,華擎,1058864.2,265779201.5,762095.0,178439454.0,0.6713823090479862,92.0,90.0,
2026-06-30,3518,柏騰,863225.4,25952148.4,405099.0,11977926.0,0.46153889903003176,60.0,65.0,
2026-06-30,3528,安馳,1052367.15,123494075.6,391074.0,38957091.0,0.31545716513707805,92.0,90.0,
2026-06-30,3530,晶相光,499913.75,34961935.35,120056.0,8333952.0,0.23837215865110853,60.0,65.0,
2026-06-30,3532,台勝科,2592889.25,934624674.5,334999.0,121939636.0,0.13046909559201886,92.0,90.0,
2026-06-30,3533,嘉澤,1153604.6,2642671494.25,1101911.0,2333232855.0,0.8829068842180023,92.0,90.0,
2026-06-30,3535,晶彩科,3291100.75,436388214.4,939450.0,108730165.0,0.2491592609793451,92.0,90.0,
2026-06-30,3543,州巧,694820.4,22319963.45,316988.0,9165544.0,0.41064332477659143,60.0,65.0,
2026-06-30,3545,敦泰,1742153.55,99906064.95,935306.0,52126043.0,0.5217505366274563,75.0,80.0,
2026-06-30,3550,聯穎,9743071.9,294067581.7,4623178.0,142296547.0,0.48389062873706085,92.0,90.0,
2026-06-30,3557,嘉威,144616.05,3773608.9,77237.0,1960434.0,0.5195117066848131,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3563,牧德,684638.85,500891516.5,666614.0,467244992.0,0.9328267231693073,92.0,90.0,
2026-06-30,3576,聯合再生,29740562.75,557395356.0,14667697.0,255626036.0,0.4586081194404497,92.0,90.0,
2026-06-30,3583,辛耘,1703817.4,1453333518.8,2680518.0,2438715466.0,1.6780150147597352,92.0,90.0,
2026-06-30,3588,通嘉,1506902.85,103700213.95,927270.0,63355278.0,0.6109464540791335,92.0,90.0,
2026-06-30,3591,艾笛森,3001996.45,80274697.95,1768871.0,46783708.0,0.5827951919437898,75.0,80.0,
2026-06-30,3592,瑞鼎,896993.1,246269869.35,2491138.0,683720979.0,2.7763078804751884,92.0,90.0,
2026-06-30,3593,力銘,33611.9,534563.2,48824.0,741645.0,1.387385065040018,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,3596,智易,2339715.05,440349038.15,2909517.0,563032463.0,1.2786049570254978,92.0,90.0,
2026-06-30,3605,宏致,2649198.9,202850196.9,2419966.0,189675589.0,0.9350525259460569,92.0,90.0,
2026-06-30,3607,谷崧,1281050.1,22318438.45,515936.0,8557505.0,0.38342758697797696,60.0,65.0,
2026-06-30,3617,碩天,503029.45,109040167.1,471603.0,101972537.0,0.935183242212768,92.0,90.0,
2026-06-30,3622,洋華,512901.8,29496492.55,575763.0,32917254.0,1.1159718039085973,60.0,65.0,
2026-06-30,3645,達邁,2701983.0,257224312.6,1205415.0,108722478.0,0.4226757451542705,92.0,90.0,
2026-06-30,3652,精聯,1014525.9,39649317.45,531989.0,20206016.0,0.509618255736203,60.0,65.0,
2026-06-30,3653,健策,1798068.05,6738833071.0,768655.0,2630363170.0,0.39032917751287627,92.0,90.0,
2026-06-30,3661,世芯-KY,1718957.8,7326096819.0,1874730.0,7883057360.0,1.0760241851507533,92.0,90.0,
2026-06-30,3665,貿聯-KY,3304505.6,6996950499.5,1237586.0,2375098350.0,0.339447642250681,92.0,90.0,
2026-06-30,3669,圓展,298395.4,11160514.05,77536.0,2636287.0,0.2362155531715853,50.0,50.0,
2026-06-30,3673,TPK-KY,23536227.65,2022648547.8,8887280.0,712683389.0,0.35235156882552504,92.0,90.0,
2026-06-30,3679,新至陞,132025.2,15808025.5,113071.0,12132808.0,0.7675093894553751,50.0,50.0,
2026-06-30,3686,達能,310500.0,5333002.35,179115.0,3077165.0,0.5770042460228806,50.0,50.0,
2026-06-30,3694,海華,1390035.2,87037431.65,2456378.0,149343060.0,1.715848654640305,75.0,80.0,
2026-06-30,3701,大眾控,1448053.7,74735784.15,598090.0,26686683.0,0.35708039065246094,75.0,80.0,
2026-06-30,3702,大聯大,13665643.95,1506593507.35,16931032.0,1813477646.0,1.2036940536069276,92.0,90.0,
2026-06-30,3703,欣陸,1516356.95,32670024.9,1082892.0,23339669.0,0.7144062201189201,60.0,65.0,
2026-06-30,3704,合勤控,5705134.85,270712618.05,9139860.0,428565547.0,1.5831014826240752,92.0,90.0,
2026-06-30,3705,永信,283210.6,15907859.8,307264.0,16568903.0,1.041554502510765,50.0,50.0,
2026-06-30,3706,神達,28406008.45,2592932698.4,21885286.0,1927527275.0,0.7433772871117725,92.0,90.0,
2026-06-30,3708,上緯投控,752194.75,87826831.55,338082.0,36441039.0,0.41491920358363427,75.0,80.0,
2026-06-30,3711,日月光投控,26599538.3,16396004333.3,26490474.0,17832391447.0,1.0876059242545284,92.0,90.0,
2026-06-30,3712,永崴投控,822969.85,15007915.15,649511.0,11992965.0,0.7991093286531541,50.0,50.0,
2026-06-30,3714,富采,16144124.95,1097037797.35,6667077.0,430142777.0,0.3920947646827221,92.0,90.0,
2026-06-30,3715,定穎投控,10683230.25,1895104784.25,5782696.0,1007393811.0,0.5315768391132434,92.0,90.0,
2026-06-30,3716,中化控股,317035.4,11144428.1,291834.0,10243649.0,0.9191722453662742,50.0,50.0,
2026-06-30,3717,聯嘉投控,6403153.45,154621402.6,31917686.0,847744524.0,5.48271138241505,92.0,90.0,
2026-06-30,4104,佳醫,280983.55,19593545.5,151744.0,10442681.0,0.5329653584135653,50.0,50.0,
2026-06-30,4106,雃博,157181.65,3693815.3,129436.0,3036833.0,0.8221399158750574,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4108,懷特,279603.55,3416150.15,188405.0,2275090.0,0.6659806800353901,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4119,旭富,273628.15,11596354.35,173558.0,7686876.0,0.6628700510518636,50.0,50.0,
2026-06-30,4133,亞諾法,145093.6,3024971.75,126238.0,2602582.0,0.8603657207707808,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4137,麗豐-KY,268562.25,29653760.8,297529.0,32521888.0,1.0967205211960838,60.0,65.0,
2026-06-30,4142,國光生,1329099.15,23251733.25,968618.0,17034204.0,0.7325993213860734,60.0,65.0,
2026-06-30,4148,全宇生技-KY,51160.3,1568910.55,17126.0,519531.0,0.3311412495760195,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4155,訊映,499647.1,7522745.65,519273.0,7794799.0,1.036164103195487,50.0,50.0,
2026-06-30,4164,承業醫,873662.6,26337935.3,810211.0,23418905.0,0.8891701165352927,60.0,65.0,
2026-06-30,4169,泰宗,296109.9,54356078.1,769197.0,167418188.0,3.0800269970176526,75.0,80.0,
2026-06-30,4178,永笙-KY,384912.3,6888989.85,352400.0,6414693.0,0.9311514662777447,50.0,50.0,
2026-06-30,4190,佐登-KY,106015.6,2650065.1,318986.0,8171960.0,3.0836827366995623,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4195,基米-創,236316.45,3783494.05,140024.0,2184101.0,0.5772708959328217,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4306,炎洲,2895054.25,45167588.65,1560495.0,24673309.0,0.5462613731981905,60.0,65.0,
2026-06-30,4414,如興,405276.15,3414383.6,183843.0,1564926.0,0.4583333870277493,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4426,利勤,384144.6,3310212.65,67653.0,528611.0,0.15969094916001847,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4438,廣越,83464.05,5103255.6,20469.0,1212947.0,0.23768102071940117,50.0,50.0,
2026-06-30,4439,冠星-KY,18115.25,1628162.4,16000.0,1453400.0,0.8926627957997311,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4440,宜新實業,108899.35,1933911.95,11056.0,189519.0,0.09799773976266087,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4441,振大環球,103569.65,20573972.8,122683.0,22851317.0,1.1106905419841908,60.0,65.0,
2026-06-30,4526,東台,8328354.45,348768703.3,5412877.0,219963789.0,0.6306867185006391,92.0,90.0,
2026-06-30,4532,瑞智,2446943.45,62844576.65,17067787.0,468226881.0,7.450553507706699,75.0,80.0,
2026-06-30,4536,拓凱,218443.8,35803536.7,301475.0,50378137.0,1.4070715254227941,60.0,65.0,
2026-06-30,4540,全球傳動,4555719.8,315772661.4,1688341.0,94076734.0,0.2979255188935745,92.0,90.0,
2026-06-30,4545,銘鈺,379067.85,14737611.9,89929.0,3342563.0,0.22680492760160145,50.0,50.0,
2026-06-30,4551,智伸科,1838376.2,348384001.5,1272834.0,280940676.0,0.8064109568475692,92.0,90.0,
2026-06-30,4552,力達-KY,99468.9,2079372.1,29611.0,592610.0,0.2849946866171764,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4555,氣立,546624.25,27308527.7,181673.0,8700849.0,0.3186128924848629,60.0,65.0,
2026-06-30,4557,永新-KY,83657.3,3887128.35,23945.0,1142811.0,0.29399878190284096,35.0,30.0,流動性偏低，短線進出可能有滑價風險
2026-06-30,4560,強信-KY,268671.85,8735547.7,157479.0,5212709.0,0.5967237749729191,50.0,50.0,
2026-06-30,4562,穎漢,916164.05,36495073.95,186577.0,6225659.0,0.17058902274124585,60.0,65.0,
2026-06-30,4564,元翎,629011.85,9883105.5,931904.0,14897115.0,1.5073313747384363,50.0,50.0,
2026-06-30,4566,時碩工業,860928.7,55783840.25,773542.0,49133523.0,0.8807841622198106,75.0,80.0,
2026-06-30,4569,六方科-KY,116481.05,20609613.5,78296.0,13414047.0,0.6508635884899054,60.0,65.0,
2026-06-30,4571,鈞興-KY,497591.05,92943101.25,180792.0,29971327.0,0.3224696249308767,75.0,80.0,
2026-06-30,4572,駐龍,36634.75,5294138.4,38381.0,5629841.0,1.0634102425429603,50.0,50.0,
2026-06-30,4576,大銀微系統,2044450.9,449731388.75,719346.0,150438724.0,0.33450794799565786,92.0,90.0,
2026-06-30,4581,光隆精密-KY,14070.1,701724.95,18000.0,899850.0,1.282340039355876,35.0,30.0,流動性偏低，短線進出可能有滑價風險
