stock_id,stock_name,financial_quarter,eps,eps_yoy,roe,gross_margin,operating_margin,net_margin,debt_ratio,operating_cash_flow,financial_source,financial_source_status,financial_period
2542,興富發,115Q1,1.15,,,30.1054,24.166,19.8862,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2543,皇昌,115Q1,0.37,,,13.3205,9.0221,6.7633,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2545,皇翔,115Q1,-0.01,,,16.8577,5.7063,-0.2281,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2546,根基,115Q1,1.43,,,7.7559,5.3289,4.3618,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2547,日勝生,115Q1,0.06,,,50.5784,21.8238,5.1884,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2548,華固,115Q1,2.28,,,25.9987,20.691,17.2927,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2597,潤弘,115Q1,2.38,,,17.7039,13.491,11.1161,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2601,益航,115Q1,-0.02,,,26.95,22.2006,1.9711,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2603,長榮,115Q1,3.84,,,15.4739,10.3435,10.0457,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2605,新興,115Q1,0.66,,,42.6476,35.3177,28.3396,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2606,裕民,115Q1,1.17,,,31.9646,25.3843,25.38,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2607,榮運,115Q1,1.04,,,21.764,11.7126,14.0443,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2608,嘉里大榮,115Q1,0.47,,,18.5924,11.9662,8.8706,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2609,陽明,115Q1,0.41,,,7.304,1.9354,3.8725,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2610,華航,115Q1,0.85,,,20.5992,11.2919,10.2605,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2611,志信,115Q1,0.28,,,26.5136,9.9676,16.5449,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2612,中航,115Q1,1.24,,,33.3909,23.1245,19.7146,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2613,中櫃,115Q1,0.18,,,13.4582,7.2642,3.0212,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2614,東森,115Q1,0.3,,,29.8752,3.4752,6.8175,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2615,萬海,115Q1,2.73,,,22.7599,17.3158,22.8193,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2616,山隆,115Q1,-1.37,,,7.3708,-8.8822,-9.3175,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2617,台航,115Q1,0.71,,,41.9888,38.7746,27.5054,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2618,長榮航,115Q1,1.53,,,26.2172,18.6396,14.6488,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2630,亞航,115Q1,0.09,,,9.1079,2.6168,1.642,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2633,台灣高鐵,115Q1,0.37,,,46.849,43.2331,15.1024,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2634,漢翔,115Q1,0.28,,,7.7989,3.5901,3.4355,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2636,台驊控股,115Q1,1.1,,,15.6681,2.5965,3.07,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2637,慧洋-KY,115Q1,1.6,,,28.6776,27.6041,27.5518,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2642,宅配通,115Q1,-0.75,,,4.1749,-8.2788,-8.7152,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2645,長榮航太,115Q1,2.58,,,27.5406,23.8259,20.3748,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2646,星宇航空,115Q1,0.3,,,20.1672,9.8717,6.6117,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2701,萬企,115Q1,0.11,,,80.5929,67.5624,76.4738,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2702,華園,115Q1,0.19,,,89.3612,9.5678,8.2903,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2704,國賓,115Q1,0.16,,,29.8881,3.1099,15.5432,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2705,六福,115Q1,-0.21,,,28.2738,0.1411,-7.7961,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2706,第一店,115Q1,0.14,,,77.4986,67.9381,76.8966,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2707,晶華,115Q1,5.73,,,35.9541,28.8989,37.6449,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2712,遠雄來,115Q1,-0.14,,,15.8769,-11.5468,-11.6538,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2722,夏都,115Q1,-0.21,,,22.589,-24.5643,-25.9986,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2723,美食-KY,115Q1,1.31,,,61.0573,8.0387,5.9802,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2727,王品,115Q1,5.04,,,47.6385,8.2541,6.4949,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2731,雄獅,115Q1,4.17,,,15.9461,5.0954,4.8494,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2739,寒舍,115Q1,1.3,,,40.6132,11.9622,8.3657,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2748,雲品,115Q1,0.94,,,33.6616,16.0705,12.781,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2753,八方雲集,115Q1,3.56,,,36.449,12.547,9.854,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2762,世界健身-KY,115Q1,2.01,,,21.7809,10.6903,7.7953,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2901,欣欣,115Q1,0.11,,,87.0744,19.552,22.6293,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2903,遠百,115Q1,0.39,,,57.956,14.9076,7.2629,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2904,匯僑,115Q1,-0.09,,,23.0996,-7.3411,-6.9823,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2906,高林,115Q1,0.07,,,29.6871,3.8362,3.2408,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2908,特力,115Q1,0.32,,,29.5771,2.9447,1.8816,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2910,統領,115Q1,0.29,,,90.5089,58.9972,37.9742,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2911,麗嬰房,115Q1,0.66,,,43.6965,-10.6511,15.5566,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2912,統一超,115Q1,2.97,,,34.5771,4.2622,4.0336,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2913,農林,115Q1,-0.04,,,37.8517,-1.5672,-27.1669,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2915,潤泰全,115Q1,2.59,,,44.6962,-1.9605,649.2859,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2923,鼎固-KY,115Q1,0.02,,,59.1581,52.8765,1.4058,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2929,淘帝-KY,115Q1,-0.22,,,16.7515,-8.1937,-5.7818,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2939,永邑-KY,115Q1,-0.3,,,15.4741,-29.7402,-17.9467,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
2945,三商家購,115Q1,0.54,,,26.959,1.2489,0.9492,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3002,歐格,115Q1,-0.01,,,8.4375,-13.1772,-3.6569,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3003,健和興,115Q1,0.47,,,23.0684,8.8657,6.3547,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3004,豐達科,115Q1,1.92,,,25.2441,13.9403,10.2685,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3005,神基,115Q1,1.74,,,31.0556,13.5108,12.6264,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3006,晶豪科,115Q1,7.22,,,47.523,31.0277,28.4004,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3008,大立光,115Q1,46.63,,,49.4051,37.3918,39.7316,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3010,華立,115Q1,2.47,,,8.1388,3.8267,3.4038,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3011,今皓,115Q1,-0.73,,,2.3552,-56.3625,-62.2856,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3013,晟銘電,115Q1,1.37,,,21.1533,13.3319,9.6031,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3014,聯陽,115Q1,2.85,,,57.2128,28.7376,26.4527,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3015,全漢,115Q1,0.37,,,17.9448,0.874,2.5996,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3016,嘉晶,115Q1,0.35,,,17.7743,10.5978,9.505,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3017,奇鋐,115Q1,20.17,,,29.7676,24.5097,17.6903,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3018,隆銘綠能,115Q1,-0.67,,,-2.5849,-56.9267,-62.4563,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3019,亞光,115Q1,1.05,,,17.2964,7.7633,5.7087,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3021,鴻名,115Q1,0.19,,,19.4209,4.5935,2.2517,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3022,威強電,115Q1,0.96,,,28.152,2.2879,10.483,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3023,信邦,115Q1,3.6,,,24.5082,11.5271,10.4012,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3024,憶聲,115Q1,0.02,,,25.7491,1.4739,2.3271,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3025,星通,115Q1,0.6,,,66.3365,20.8762,27.4431,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3026,禾伸堂,115Q1,2.86,,,24.238,13.3582,12.5857,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3027,盛達,115Q1,0.05,,,23.9817,-2.394,0.4768,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3028,增你強,115Q1,3.05,,,9.0958,5.3957,4.0777,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3029,零壹,115Q1,1.77,,,11.7986,5.6053,5.0342,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3030,德律,115Q1,3.5,,,60.2746,38.1612,33.8518,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3031,佰鴻,115Q1,0.13,,,26.2127,6.2399,7.7236,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3032,偉訓,115Q1,0.85,,,23.1644,10.1457,3.9527,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3033,威健,115Q1,1.52,,,6.1817,3.4088,2.3588,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3034,聯詠,115Q1,6.19,,,39.0572,17.4011,16.2759,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3035,智原,115Q1,0.4,,,47.3028,3.7042,5.2221,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3036,文曄,115Q1,5.32,,,3.4483,2.0118,1.4153,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3037,欣興,115Q1,3.28,,,17.9618,7.3615,14.3692,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3038,全台,115Q1,0.37,,,22.8176,5.7377,7.2291,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3040,遠見,115Q1,0.04,,,58.1233,9.3211,7.4682,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3041,揚智,115Q1,-0.48,,,47.377,-39.7215,-39.0137,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3042,晶技,115Q1,1.32,,,32.3339,15.0827,13.5004,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3043,科風,115Q1,0.05,,,22.9889,-3.5043,0.3703,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3044,健鼎,115Q1,5.61,,,26.5149,18.3447,14.0539,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3045,台灣大,115Q1,1.37,,,21.5604,11.9183,9.0928,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3046,建碁,115Q1,1.2,,,9.0683,5.2074,5.1585,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3047,訊舟,115Q1,-0.1,,,23.0641,-11.2394,-8.3267,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3048,益登,115Q1,1.22,,,3.9858,2.0218,0.985,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3049,精金,115Q1,-0.04,,,39.5952,7.1642,20.2381,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3050,鈺德,115Q1,-0.07,,,29.4209,-6.092,-3.5902,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3051,力特,115Q1,0.45,,,30.4883,12.2315,19.7457,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3052,夆典,115Q1,0.19,,,9.7123,5.0098,4.4925,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3054,立萬利,115Q1,1.41,,,75.6324,53.708,83.7255,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3055,蔚華科,115Q1,-0.15,,,31.8758,-64.4641,-19.617,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3056,富華新,115Q1,0.01,,,16.4263,-7.263,1.1922,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3057,喬鼎,115Q1,0.02,,,45.0781,-0.6236,0.6105,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3058,立德,115Q1,-0.19,,,13.2738,-5.9994,-5.0542,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3059,華晶科,115Q1,0.26,,,23.9433,4.9648,6.0599,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3060,銘異,115Q1,0.33,,,15.4025,4.371,4.5669,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3062,建漢,115Q1,-0.54,,,1.1699,-14.0185,-16.0434,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3090,日電貿,115Q1,1.7,,,19.8471,13.3151,10.943,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3092,鴻碩,115Q1,-0.95,,,9.244,-23.9701,-24.8233,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3094,聯傑,115Q1,0.07,,,74.9799,4.9718,12.204,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3130,一零四,115Q1,3.57,,,86.4635,17.7622,18.4231,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3135,凌航,115Q1,10.76,,,30.354,27.4347,21.628,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3138,耀登,115Q1,-0.02,,,41.4433,-3.2307,-0.4015,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3149,正達,115Q1,-0.37,,,-4.1404,-15.7917,-14.3289,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3150,鈺寶-創,115Q1,-0.02,,,44.2186,-3.2533,-0.8805,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3164,景岳,115Q1,0.05,,,54.0787,-8.052,2.0265,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3167,大量,115Q1,3.19,,,42.3415,21.0348,14.4899,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3168,眾福科,115Q1,0.6,,,22.8097,6.7852,6.659,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3189,景碩,115Q1,1.17,,,21.1572,8.0202,7.8866,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3209,全科,115Q1,1.52,,,5.028,2.8532,2.0644,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3229,晟鈦,115Q1,0.55,,,10.9643,6.1749,10.2983,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3231,緯創,115Q1,3.06,,,5.2102,3.4429,2.1294,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3257,虹冠電,115Q1,0.19,,,44.9808,1.2213,11.6197,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3266,昇陽,115Q1,0.12,,,25.379,11.9475,8.8786,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3296,勝德,115Q1,-0.37,,,14.3969,-8.4746,-10.7812,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3305,昇貿,115Q1,1.73,,,18.2703,11.354,6.4131,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3308,聯德,115Q1,0.01,,,62.6276,-671.0459,54.4643,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3311,閎暉,115Q1,0.5,,,11.0553,-0.8383,9.4537,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3312,弘憶股,115Q1,1.03,,,5.3305,2.8386,3.3097,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3321,同泰,115Q1,-0.69,,,1.6849,-13.2967,-13.558,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3338,泰碩,115Q1,0.27,,,18.9838,3.1135,2.7066,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3346,麗清,115Q1,-0.67,,,8.8901,-5.0736,-4.7775,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3356,奇偶,115Q1,2.21,,,49.631,3.6382,62.9519,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3376,新日興,115Q1,0.15,,,14.277,-0.4367,1.2594,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3380,明泰,115Q1,0.1,,,18.3598,0.0831,0.513,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3406,玉晶光,115Q1,7.9,,,33.5607,19.5515,14.5165,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3413,京鼎,115Q1,4.28,,,23.8404,13.0718,9.3277,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3416,融程電,115Q1,1.8,,,36.5207,15.0872,15.3723,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3419,譁裕,115Q1,-0.32,,,12.1926,-10.3192,-8.9164,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3432,台端,115Q1,-0.23,,,14.2158,-15.1225,-14.3262,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3437,榮創,115Q1,-0.56,,,3.9217,-25.5885,-20.8083,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3443,創意,115Q1,12.28,,,27.1957,15.9347,14.3804,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3447,展達,115Q1,0.17,,,9.3957,0.9548,1.622,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3450,聯鈞,115Q1,0.69,,,24.8043,12.7462,8.5985,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3481,群創,115Q1,0.2,,,14.433,2.2485,2.6891,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3494,誠研,115Q1,-0.29,,,14.8469,-4.2389,-11.8176,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3501,維熹,115Q1,0.15,,,15.3709,2.7409,1.3669,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3504,揚明光,115Q1,0.05,,,18.2264,-1.3872,0.8729,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3515,華擎,115Q1,4.14,,,14.9595,7.2222,6.3721,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3518,柏騰,115Q1,2.81,,,-13.1183,-105.9868,456.8962,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3528,安馳,115Q1,2.83,,,13.8797,10.0351,5.3793,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3530,晶相光,115Q1,0.44,,,20.4623,4.3331,6.3163,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3532,台勝科,115Q1,-0.18,,,0.8348,-3.178,-2.0616,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3533,嘉澤,115Q1,21.37,,,49.5475,29.0372,26.0661,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3535,晶彩科,115Q1,0.99,,,46.0917,20.9656,23.9832,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3543,州巧,115Q1,-0.16,,,9.4075,-6.0286,-2.8041,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3545,敦泰,115Q1,0.02,,,23.0208,-5.8833,0.1993,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3550,聯穎,115Q1,0.21,,,17.4112,1.9662,2.134,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3557,嘉威,115Q1,0.48,,,34.3309,6.1973,2.8428,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3563,牧德,115Q1,4.61,,,60.5833,38.6819,34.323,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3576,聯合再生,115Q1,1.07,,,-45.6475,-86.6513,335.7315,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3583,辛耘,115Q1,4.14,,,33.5844,12.9539,10.9939,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3588,通嘉,115Q1,0.37,,,33.6064,4.8495,5.7239,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3591,艾笛森,115Q1,0.12,,,22.2529,3.7764,3.3153,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3592,瑞鼎,115Q1,3.82,,,28.5765,5.2769,5.3253,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3593,力銘,115Q1,-0.7,,,-10.1488,-31.4413,-31.803,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3596,智易,115Q1,3.12,,,15.1588,6.4321,5.386,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3605,宏致,115Q1,0.67,,,24.5921,5.2263,3.8158,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3607,谷崧,115Q1,0.03,,,13.1269,-0.8503,0.5242,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3617,碩天,115Q1,4.13,,,53.8639,16.2638,13.7492,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3622,洋華,115Q1,1.09,,,38.4319,21.0531,46.8432,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3645,達邁,115Q1,0.67,,,35.1246,18.8301,15.5189,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3652,精聯,115Q1,0.4,,,34.9169,5.2055,4.8708,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3653,健策,115Q1,9.53,,,41.7825,31.9792,26.4745,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3661,世芯-KY,115Q1,17.55,,,50.1773,32.6644,34.0856,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3665,貿聯-KY,115Q1,11.66,,,28.767,14.8985,10.8968,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3669,圓展,115Q1,0.7,,,60.6151,9.4459,9.4339,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3673,TPK-KY,115Q1,1.33,,,9.3757,-0.3223,3.237,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3679,新至陞,115Q1,2.67,,,31.2372,19.6335,16.3472,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3686,達能,115Q1,-0.01,,,0.038,-24.5512,-4.4354,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3694,海華,115Q1,1.02,,,14.7542,4.7756,5.1449,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3701,大眾控,115Q1,-0.59,,,14.2823,-5.3791,-7.8326,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3702,大聯大,115Q1,3.3,,,4.4876,2.6763,1.817,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3703,欣陸,115Q1,0.33,,,14.3798,5.1005,4.6415,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3704,合勤控,115Q1,0.29,,,24.0112,1.8266,1.8575,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3705,永信,115Q1,0.89,,,44.2265,16.156,13.763,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3706,神達,115Q1,1.1,,,9.2081,3.7226,4.8234,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3708,上緯投控,115Q1,0.13,,,16.2597,-37.6103,-3.1741,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3711,日月光投控,115Q1,3.24,,,20.0676,10.0953,8.387,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3712,永崴投控,115Q1,-1.94,,,37.7411,31.6021,27.7834,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3714,富采,115Q1,-0.2,,,11.1397,-5.8448,-2.63,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3715,定穎投控,115Q1,-0.74,,,16.1193,2.3152,-4.491,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3716,中化控股,115Q1,1.57,,,40.6585,9.3091,8.6587,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
3717,聯嘉投控,115Q1,0.47,,,17.2708,5.743,5.313,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4104,佳醫,115Q1,1.12,,,21.3101,7.6998,10.0943,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4106,雃博,115Q1,0.46,,,49.4616,9.9772,7.9599,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4108,懷特,115Q1,-0.08,,,35.3631,-96.1557,-78.4814,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4119,旭富,115Q1,0.17,,,21.9067,8.8215,5.3513,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4133,亞諾法,115Q1,0.28,,,52.4993,11.6829,18.9589,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4137,麗豐-KY,115Q1,1.41,,,79.6463,15.533,12.6698,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4142,國光生,115Q1,-0.44,,,-90.5753,-242.0173,-243.5335,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4148,全宇生技-KY,115Q1,0.08,,,27.892,5.0047,2.7874,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4155,訊映,115Q1,0.39,,,31.9567,15.6601,16.5642,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4164,承業醫,115Q1,0.13,,,23.1286,6.6488,3.1234,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4169,泰宗,115Q1,-0.45,,,44.6478,-16.0916,-15.235,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
4178,永笙-KY,115Q1,-0.19,,,27.6805,-63.8534,-41.4342,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
