stock_id,stock_name,year_month,revenue,revenue_yoy,revenue_mom,accumulated_revenue,accumulated_revenue_yoy,revenue_data_month,requested_revenue_month,latest_available_month,revenue_source_status
6698,旭暉應材,202605,56620.0,-35.115684769031546,23.74874327927613,269071.0,-24.137182425898203,202605,202607,202605,OK_WITH_FALLBACK
6706,惠特,202605,60052.0,-15.695193171608265,11.23006538368927,274017.0,-53.10786575306833,202605,202607,202605,OK_WITH_FALLBACK
6715,嘉基,202605,118910.0,-26.013265471198,-27.67911446296071,793486.0,1.5612680599215654,202605,202607,202605,OK_WITH_FALLBACK
6719,力智,202605,367025.0,-9.5841647574705,-4.175271593689053,1729184.0,-5.036380541174623,202605,202607,202605,OK_WITH_FALLBACK
6722,輝創,202605,393259.0,-9.086726850299955,-4.121522122858174,2042555.0,-6.108419446181003,202605,202607,202605,OK_WITH_FALLBACK
6742,澤米,202605,30448.0,-50.91090832876536,-0.8337675872850443,146851.0,-46.21630530325227,202605,202607,202605,OK_WITH_FALLBACK
6743,安普新,202605,320811.0,-19.850949863591392,-29.358412292271748,1857401.0,-5.799079393673824,202605,202607,202605,OK_WITH_FALLBACK
6753,龍德造船,202605,522031.0,26.91386658303491,6.969839165438909,2334971.0,18.24571816048903,202605,202607,202605,OK_WITH_FALLBACK
6754,匯僑設計,202605,261679.0,-19.414701145283825,0.4071092556922392,1124330.0,-17.925227300101835,202605,202607,202605,OK_WITH_FALLBACK
6756,威鋒電子,202605,182330.0,20.99755124793449,8.282902668321624,765603.0,10.447616931772608,202605,202607,202605,OK_WITH_FALLBACK
6757,台灣虎航,202605,1519136.0,21.731200864142032,-8.034988373733173,8708921.0,21.247185282805464,202605,202607,202605,OK_WITH_FALLBACK
6768,志強-KY,202605,1820279.0,-1.9562123841563979,-14.335578934488527,9302181.0,-5.758048883084405,202605,202607,202605,OK_WITH_FALLBACK
6770,力積電,202605,5770374.0,58.86220189113607,14.35810713728683,24388717.0,31.418589310230033,202605,202607,202605,OK_WITH_FALLBACK
6771,平和環保-創,202605,49503.0,-5.882464779360039,4.234397372189,228481.0,-14.719165708654952,202605,202607,202605,OK_WITH_FALLBACK
6776,展碁國際,202605,3077924.0,52.059623862982896,0.5972249776199965,13917830.0,31.133965562921894,202605,202607,202605,OK_WITH_FALLBACK
6781,AES-KY,202605,1600458.0,20.863899373348982,5.117701418485832,7652842.0,26.102505179405238,202605,202607,202605,OK_WITH_FALLBACK
6782,視陽,202605,444825.0,22.780456702172,19.810113797050704,2044913.0,19.327640374955653,202605,202607,202605,OK_WITH_FALLBACK
6789,采鈺,202605,814486.0,16.135149702135667,5.225175410604865,3936970.0,7.719971905585475,202605,202607,202605,OK_WITH_FALLBACK
6790,永豐實,202605,896568.0,-2.902312948156042,-7.366515612698452,4488519.0,-0.5131359341441196,202605,202607,202605,OK_WITH_FALLBACK
6792,詠業,202605,130461.0,16.286801736355613,5.95214891336127,591745.0,5.779440628943859,202605,202607,202605,OK_WITH_FALLBACK
6794,向榮生技,202605,1425.0,52.406417112299465,-24.762407602956706,9597.0,-41.03225806451613,202605,202607,202605,OK_WITH_FALLBACK
6796,晉弘,202605,52909.0,-7.054896794027229,-1.969539761357741,254297.0,8.689724147953122,202605,202607,202605,OK_WITH_FALLBACK
6799,來頡,202605,84629.0,2.881143704640222,-8.894295464576762,419908.0,1.5538728315311634,202605,202607,202605,OK_WITH_FALLBACK
6805,富世達,202605,1180335.0,37.2169831061758,-12.769699769053117,6717314.0,69.51536064934193,202605,202607,202605,OK_WITH_FALLBACK
6806,森崴能源,202605,776166.0,8.169963333207905,-26.2531200325329,6018497.0,-22.633799501827493,202605,202607,202605,OK_WITH_FALLBACK
6807,峰源-KY,202605,292986.0,-20.157730082080686,-0.9278733980319886,1405290.0,-27.427101236118457,202605,202607,202605,OK_WITH_FALLBACK
